symbol,name,board,industry,total_mv_yi,tag_size,tag_style,tag_sector,status,error
000005.SZ,ST星源(退市),主板,电力及公用事业,8.78585579,小盘,价值,基础设施,ok,
000150.SZ,*ST宜康(退市),主板,医药,4.47625754,小盘,价值,消费,ok,
000535.SZ,*ST猴王(退市),主板,,1.5136161099999998,小盘,价值,制造,ok,
000013.SZ,*ST石化A(退市),主板,,7.49286798,小盘,价值,周期,ok,
000667.SZ,ST美置(退市),主板,房地产,14.30853407,小盘,价值,周期,ok,
000673.SZ,当代退(退市),主板,传媒,1.97401027,小盘,成长,消费,ok,
000671.SZ,ST阳光城(退市),主板,房地产,15.31941692,小盘,价值,周期,ok,
000070.SZ,特发信息,主板,通信,183.04008971,中盘,成长,科技,ok,
000018.SZ,神城A退(退市),主板,建筑,4.5852615299999995,小盘,价值,基础设施,ok,
000606.SZ,顺利退(退市),主板,计算机,2.14423819,小盘,成长,科技,ok,
000405.SZ,ST鑫光(退市),主板,,10.89446781,小盘,价值,周期,ok,
000594.SZ,国恒退(退市),主板,交通运输,19.26965741,小盘,价值,基础设施,ok,
000542.SZ,TCL通讯(退市),主板,,51.42894592,小盘,价值,科技,ok,
000669.SZ,ST金鸿,主板,电力及公用事业,30.34623235,小盘,价值,基础设施,ok,
000699.SZ,S*ST佳纸(退市),主板,,1.8423288,小盘,价值,制造,ok,
000406.SZ,石油大明(退市),主板,石油石化,36.83959393,小盘,价值,周期,ok,
000040.SZ,*ST旭蓝(退市),主板,电力及公用事业,7.285681960000001,小盘,价值,基础设施,ok,
000732.SZ,ST泰禾(退市),主板,房地产,10.70227619,小盘,价值,周期,ok,
000748.SZ,长城信息(退市),主板,计算机,165.48965888,中盘,成长,科技,ok,
000687.SZ,华讯退(退市),主板,国防军工,2.22197815,小盘,价值,制造,ok,
000675.SZ,ST银山(退市),主板,,9.0794108,小盘,价值,周期,ok,
000689.SZ,ST宏业(退市),主板,,5.430464,小盘,价值,周期,ok,
000763.SZ,锦州石化(退市),主板,石油石化,33.2325,小盘,价值,周期,ok,
000730.SZ,*ST环保(退市),主板,,14.71561348,小盘,价值,周期,ok,
000780.SZ,ST平能(退市),主板,煤炭,111.06654248,中盘,价值,周期,ok,
000301.SZ,东方盛虹,主板,石油石化,804.58677996,,,,error,"ValueError: style tag '周期' not in ['价值', '成长', '红利']"
000618.SZ,吉林化工(退市),主板,石油石化,186.6004872,,,,error,"ValueError: style tag '周期' not in ['价值', '成长', '红利']"
000568.SZ,泸州老窖,主板,食品饮料,1489.60526656,,,,error,"ValueError: style tag '消费' not in ['价值', '成长', '红利']"
000681.SZ,视觉中国,主板,传媒,147.26137705000002,,,,error,"ValueError: sector tag '传媒' not in ['制造', '周期', '基础设施', '消费', '科技', '金融']"
000788.SZ,北大医药,主板,医药,38.977577600000004,小盘,成长,消费,ok,
000796.SZ,凯撒旅业,主板,消费者服务,87.24611703,小盘,价值,消费,ok,
000602.SZ,金马集团(退市),主板,电力及公用事业,135.32678676,中盘,价值,基础设施,ok,
000798.SZ,中水渔业,主板,农林牧渔,37.46393211,小盘,价值,消费,ok,
000510.SZ,新金路,主板,基础化工,97.47610143,,,,error,"ValueError: style tag '周期' not in ['价值', '成长', '红利']"
000662.SZ,天夏退(退市),主板,计算机,2.73274434,小盘,成长,科技,ok,
000562.SZ,宏源证券(退市),主板,非银行金融,1211.58454126,大盘,价值,金融,ok,
000578.SZ,盐湖集团(退市),主板,基础化工,749.72534038,大盘,价值,周期,ok,
000666.SZ,经纬纺机(退市),主板,非银行金融,63.160461,中盘,价值,金融,ok,
000801.SZ,四川九洲,主板,家电,144.21648330000002,小盘,价值,制造,ok,
000802.SZ,北京文化,主板,传媒,28.349650099999998,小盘,成长,消费,ok,
000418.SZ,小天鹅A(退市),主板,家电,362.98472776,大盘,价值,消费,ok,
000817.SZ,辽河油田(退市),主板,石油石化,96.25,小盘,价值,周期,ok,
000033.SZ,新都退(退市),主板,消费者服务,7.3052406,小盘,价值,消费,ok,
000616.SZ,*ST海投(退市),主板,综合金融,12.15699261,小盘,价值,金融,ok,
000416.SZ,*ST民控(退市),主板,非银行金融,2.39342172,小盘,价值,金融,ok,
000760.SZ,斯太退(退市),主板,机械,2.00679603,小盘,价值,制造,ok,
000508.SZ,琼民源A(退市),主板,,131.497587,中盘,价值,周期,ok,
000611.SZ,天首退(退市),主板,商贸零售,4.47332611,小盘,价值,消费,ok,
000823.SZ,超声电子,主板,电子,84.84625154,小盘,成长,科技,ok,
000827.SZ,*ST长兴(退市),主板,,0.77417472,小盘,价值,制造,ok,
000832.SZ,*ST龙涤(退市),主板,,5.10501171,小盘,价值,周期,ok,
000587.SZ,*ST金洲(退市),主板,商贸零售,15.290995180000001,小盘,价值,消费,ok,
000835.SZ,长动退(退市),主板,传媒,1.1436613100000002,小盘,价值,消费,ok,
000833.SZ,粤桂股份,主板,轻工制造,202.12471969,中盘,价值,制造,ok,
000583.SZ,S*ST托普(退市),主板,,1.76058707,小盘,价值,科技,ok,
000806.SZ,银河退(退市),主板,综合,4.729620580000001,小盘,价值,周期,ok,
000838.SZ,财信发展,主板,房地产,20.02841149,小盘,价值,周期,ok,
000693.SZ,华泽退(退市),主板,有色金属,2.0109201199999998,小盘,价值,周期,ok,
000839.SZ,国安股份,主板,通信,124.65047799,中盘,成长,科技,ok,
000003.SZ,PT金田A(退市),主板,,20.80625564,小盘,价值,周期,ok,
000545.SZ,金浦钛业,主板,基础化工,29.999726120000002,小盘,价值,周期,ok,
000861.SZ,海印股份(退市),主板,商贸零售,0.0,小盘,价值,消费,ok,
000758.SZ,中色股份,主板,有色金属,138.33557514,中盘,价值,周期,ok,
000549.SZ,S湘火炬(退市),主板,汽车,83.32950384,中盘,价值,制造,ok,
000761.SZ,本钢板材,主板,钢铁,124.0688631,中盘,价值,周期,ok,
000047.SZ,ST中侨(退市),主板,,9.66848793,小盘,价值,周期,ok,
000795.SZ,英洛华,主板,有色金属,105.77272681,中盘,价值,周期,ok,
000422.SZ,湖北宜化,主板,基础化工,172.16465991,中盘,价值,周期,ok,
000569.SZ,长城股份(退市),主板,钢铁,53.17913355,中盘,价值,周期,ok,
000060.SZ,中金岭南,主板,有色金属,299.77914092000003,大盘,价值,周期,ok,
000807.SZ,云铝股份,主板,有色金属,1271.6999804099999,大盘,价值,周期,ok,
000046.SZ,*ST泛海(退市),主板,房地产,19.74556249,小盘,价值,周期,ok,
000785.SZ,居然智家,主板,商贸零售,163.77138381,中盘,价值,消费,ok,
000868.SZ,安凯客车,主板,汽车,40.7749395,小盘,成长,制造,ok,
000630.SZ,铜陵有色,主板,有色金属,862.22901809,大盘,价值,周期,ok,
000769.SZ,*ST大菲(退市),主板,,1.6686,小盘,价值,制造,ok,
000862.SZ,银星能源,主板,电力设备及新能源,58.65730507,小盘,成长,制造,ok,
000883.SZ,湖北能源,主板,电力及公用事业,328.48358602999997,中盘,红利,基础设施,ok,
000793.SZ,*ST华闻,主板,传媒,56.12259734,中盘,价值,消费,ok,
000903.SZ,ST云动,主板,汽车,49.14504801,小盘,价值,制造,ok,
000906.SZ,浙商中拓,主板,钢铁,40.237902250000005,小盘,价值,周期,ok,
000627.SZ,*ST天茂(退市),主板,非银行金融,77.48539880999999,中盘,价值,金融,ok,
000885.SZ,城发环境,主板,电力及公用事业,87.96472094,小盘,价值,基础设施,ok,
000792.SZ,盐湖股份,主板,基础化工,2004.9768357799999,大盘,价值,周期,ok,
000621.SZ,*ST比特(退市),主板,,3.98157307,小盘,价值,科技,ok,
000023.SZ,*ST深天(退市),主板,建材,2.38660733,小盘,价值,周期,ok,
000816.SZ,智慧农业,主板,机械,46.59382884,小盘,价值,制造,ok,
000921.SZ,海信家电,主板,家电,311.03981901,中盘,价值,消费,ok,
000584.SZ,工智退(退市),主板,机械,2.20671897,小盘,价值,制造,ok,
000778.SZ,新兴铸管,主板,钢铁,176.75792991,中盘,价值,周期,ok,
000660.SZ,*ST南华(退市),主板,,3.16333637,小盘,价值,制造,ok,
000925.SZ,众合科技,主板,机械,49.78082155,小盘,成长,制造,ok,
000015.SZ,PT中浩A(退市),主板,,9.52713325,小盘,价值,制造,ok,
000653.SZ,ST九州(退市),主板,,7.447456140000001,小盘,价值,周期,ok,
000809.SZ,和展能源,主板,房地产,29.03265351,小盘,价值,周期,ok,
000918.SZ,*ST嘉凯(退市),主板,房地产,8.84053835,小盘,价值,周期,ok,
000522.SZ,白云山A(退市),主板,医药,109.14879343000001,中盘,成长,消费,ok,
000935.SZ,四川双马,主板,建材,209.02996318,中盘,价值,制造,ok,
000929.SZ,*ST兰黄,主板,食品饮料,18.9295554,小盘,价值,消费,ok,
000938.SZ,紫光股份,主板,计算机,792.2421251000001,大盘,成长,科技,ok,
000936.SZ,华西股份,主板,基础化工,73.89347478,小盘,价值,周期,ok,
000877.SZ,天山股份,主板,建材,339.1704538,中盘,价值,制造,ok,
000866.SZ,扬子石化(退市),主板,石油石化,322.472,中盘,价值,周期,ok,
000916.SZ,华北高速(退市),主板,交通运输,96.138,中盘,价值,基础设施,ok,
000950.SZ,重药控股,主板,医药,105.24644799,中盘,价值,消费,ok,
000922.SZ,佳电股份,主板,电力设备及新能源,98.27090078,小盘,成长,制造,ok,
000912.SZ,泸天化,主板,基础化工,75.8912,小盘,价值,周期,ok,
000412.SZ,ST五环(退市),主板,,8.35099244,小盘,价值,制造,ok,
000928.SZ,中钢国际,主板,建筑,98.70354992,小盘,价值,基础设施,ok,
000721.SZ,西安饮食,主板,消费者服务,46.42966752,小盘,价值,消费,ok,
000951.SZ,中国重汽,主板,汽车,279.85388155,中盘,价值,制造,ok,
000622.SZ,恒立退(退市),主板,综合,0.637839,小盘,价值,制造,ok,
000952.SZ,广济药业,主板,医药,23.37097285,小盘,成长,消费,ok,
000787.SZ,*ST创智(退市),主板,综合,17.71914456,小盘,价值,制造,ok,
000629.SZ,钒钛股份,主板,钢铁,326.11226935999997,大盘,价值,周期,ok,
000957.SZ,中通客车,主板,汽车,71.50421468,小盘,价值,制造,ok,
000926.SZ,福星股份,主板,房地产,32.33718491,小盘,价值,周期,ok,
000927.SZ,中国铁物,主板,机械,175.46025559,中盘,价值,制造,ok,
000850.SZ,华茂股份,主板,纺织服装,45.95648594,小盘,价值,消费,ok,
000930.SZ,中粮科技,主板,农林牧渔,119.5548903,中盘,价值,消费,ok,
000966.SZ,长源电力,主板,电力及公用事业,148.29209168,中盘,价值,基础设施,ok,
000955.SZ,欣龙控股,主板,纺织服装,27.0812685,小盘,价值,制造,ok,
000969.SZ,安泰科技,主板,电力设备及新能源,226.38693005,中盘,成长,制造,ok,
000821.SZ,ST京机,主板,机械,71.87974938,中盘,价值,制造,ok,
000812.SZ,陕西金叶,主板,轻工制造,29.87508189,小盘,价值,制造,ok,
000972.SZ,*ST中基,主板,农林牧渔,30.157187939999996,小盘,价值,消费,ok,
000723.SZ,美锦能源,主板,煤炭,198.15741198,中盘,价值,周期,ok,
000971.SZ,*ST高升(退市),主板,通信,5.767245689999999,小盘,价值,科技,ok,
000978.SZ,桂林旅游,主板,消费者服务,37.029083,小盘,价值,消费,ok,
000822.SZ,山东海化,主板,基础化工,52.899932830000004,中盘,价值,周期,ok,
000980.SZ,众泰汽车,主板,汽车,105.38924775000001,小盘,成长,制造,ok,
000979.SZ,中弘退(退市),主板,房地产,0.0,小盘,价值,周期,ok,
000961.SZ,ST中南(退市),主板,房地产,21.42872985,小盘,价值,周期,ok,
000765.SZ,*ST华信(退市),主板,通信,5.87301699,小盘,成长,科技,ok,
000982.SZ,中银绒业(退市),主板,电力设备及新能源,7.6713787,小盘,价值,制造,ok,
000825.SZ,太钢不锈,主板,钢铁,256.90077560000003,中盘,价值,周期,ok,
000805.SZ,*ST炎黄(退市),主板,综合,1.0757031000000001,小盘,价值,周期,ok,
000858.SZ,五粮液,主板,食品饮料,3953.80591389,,,,error,"ValueError: style tag '消费' not in ['价值', '成长', '红利']"
000991.SZ,通海高科(IPO终止),主板,,0.0,小盘,价值,制造,ok,
000878.SZ,云南铜业,主板,有色金属,480.67147673000005,中盘,价值,周期,ok,
000987.SZ,越秀资本,主板,非银行金融,449.5350686,中盘,价值,金融,ok,
000658.SZ,ST海洋(退市),主板,,6.657715919999999,小盘,价值,周期,ok,
000860.SZ,顺鑫农业,主板,食品饮料,95.76211828,小盘,价值,消费,ok,
000830.SZ,鲁西化工,主板,基础化工,308.30924788000004,大盘,价值,周期,ok,
000998.SZ,隆平高科,主板,农林牧渔,145.32841323,小盘,成长,消费,ok,
000997.SZ,新大陆,主板,计算机,215.38461672999998,中盘,成长,科技,ok,
000910.SZ,大亚圣象,主板,轻工制造,37.660948,小盘,价值,制造,ok,
001201.SZ,东瑞股份,主板,农林牧渔,34.079044929999995,小盘,价值,消费,ok,
000852.SZ,石化机械,主板,机械,64.33662547,中盘,价值,制造,ok,
000999.SZ,华润三九,主板,医药,457.32706738,中盘,价值,消费,ok,
000996.SZ,中期退(退市),主板,汽车,0.0,小盘,价值,制造,ok,
000923.SZ,河钢资源,主板,钢铁,123.69213811000002,中盘,价值,周期,ok,
001209.SZ,洪兴股份,主板,纺织服装,26.89639624,小盘,价值,消费,ok,
000948.SZ,南天信息,主板,计算机,61.09557089,中盘,成长,科技,ok,
000898.SZ,鞍钢股份,主板,钢铁,218.30285531,,,,error,"ValueError: style tag '周期' not in ['价值', '成长', '红利']"
000836.SZ,ST富通(退市),主板,通信,4.4712843300000005,小盘,价值,科技,ok,
001208.SZ,华菱线缆,主板,通信,139.41573435,小盘,成长,科技,ok,
001205.SZ,盛航股份,主板,交通运输,27.617719140000002,小盘,价值,基础设施,ok,
000956.SZ,中原油气(退市),主板,石油石化,104.170815,中盘,价值,周期,ok,
001213.SZ,中铁特货,主板,交通运输,179.11111109,中盘,价值,基础设施,ok,
001210.SZ,金房能源,主板,电力及公用事业,33.38541872,小盘,价值,基础设施,ok,
000893.SZ,亚钾国际,主板,基础化工,502.49903549,大盘,价值,周期,ok,
001212.SZ,中旗新材,主板,建材,98.08839247,小盘,价值,制造,ok,
000892.SZ,欢瑞世纪,主板,传媒,62.09606394,中盘,成长,消费,ok,
001216.SZ,华瓷股份,主板,轻工制造,47.199819579999996,小盘,价值,制造,ok,
001217.SZ,华尔泰,主板,基础化工,38.895164,小盘,价值,周期,ok,
000920.SZ,沃顿科技,主板,基础化工,56.47822360000001,中盘,价值,周期,ok,
000848.SZ,承德露露,主板,食品饮料,83.23200604,中盘,红利,消费,ok,
000851.SZ,*ST高鸿(退市),主板,通信,4.39986808,小盘,成长,科技,ok,
001220.SZ,世盟股份,主板,交通运输,42.139614,小盘,价值,基础设施,ok,
000973.SZ,佛塑科技,主板,基础化工,452.80721229999995,大盘,价值,周期,ok,
001226.SZ,拓山重工,主板,机械,33.58508166,小盘,价值,制造,ok,
001230.SZ,劲旅环境,主板,电力及公用事业,37.54188335,小盘,价值,基础设施,ok,
000977.SZ,浪潮信息,主板,计算机,1001.94162171,大盘,成长,科技,ok,
001234.SZ,泰慕士,主板,纺织服装,30.406067229999998,小盘,价值,制造,ok,
001236.SZ,弘业期货,主板,非银行金融,93.82411113,小盘,价值,金融,ok,
000932.SZ,华菱钢铁,主板,钢铁,346.05676258,,,,error,"ValueError: style tag '周期' not in ['价值', '成长', '红利']"
001228.SZ,永泰运,主板,交通运输,35.18932953,小盘,价值,基础设施,ok,
000967.SZ,盈峰环境,主板,电力及公用事业,443.37222649999995,大盘,价值,基础设施,ok,
000939.SZ,凯迪退(退市),主板,电力及公用事业,5.894393239999999,小盘,价值,基础设施,ok,
001255.SZ,博菲电气,主板,基础化工,32.42795018,小盘,成长,制造,ok,
000968.SZ,蓝焰控股,主板,石油石化,87.3654902,中盘,价值,周期,ok,
000919.SZ,金陵药业,主板,医药,49.50519243,中盘,成长,消费,ok,
001221.SZ,悍高集团,主板,轻工制造,256.40641,中盘,价值,制造,ok,
000917.SZ,电广传媒,主板,传媒,140.33807746,中盘,成长,消费,ok,
000933.SZ,神火股份,主板,有色金属,781.52902865,大盘,价值,周期,ok,
001260.SZ,坤泰股份,主板,汽车,24.1845,小盘,成长,制造,ok,
001267.SZ,汇绿生态,主板,通信,351.04712753,中盘,成长,基础设施,ok,
000937.SZ,冀中能源,主板,煤炭,195.40514080999998,中盘,价值,周期,ok,
000988.SZ,华工科技,主板,通信,1173.22055853,大盘,成长,科技,ok,
001268.SZ,联合精密,主板,机械,35.61800022,小盘,价值,制造,ok,
001269.SZ,欧晶科技,主板,机械,43.50435071,小盘,成长,制造,ok,
001277.SZ,速达股份,主板,机械,26.904,小盘,价值,制造,ok,
000963.SZ,华东医药,主板,医药,604.16234414,大盘,成长,消费,ok,
000990.SZ,诚志股份,主板,煤炭,129.66584498,中盘,价值,周期,ok,
001279.SZ,强邦新材,主板,轻工制造,49.952,小盘,成长,制造,ok,
000975.SZ,山金国际,主板,有色金属,825.51952938,大盘,价值,周期,ok,
000960.SZ,锡业股份,主板,有色金属,585.44468852,大盘,价值,周期,ok,
001219.SZ,青岛食品,主板,食品饮料,28.662611249999998,小盘,价值,消费,ok,
001287.SZ,中电港,主板,电子,204.94505615999998,中盘,成长,科技,ok,
001289.SZ,龙源电力,主板,电力及公用事业,1284.06776279,大盘,价值,基础设施,ok,
000965.SZ,天保基建,主板,房地产,40.50882767,小盘,价值,周期,ok,
001298.SZ,好上好,主板,电子,95.06658313,小盘,成长,科技,ok,
000995.SZ,皇台酒业,主板,食品饮料,24.3936,小盘,价值,消费,ok,
000970.SZ,中科三环,主板,有色金属,148.19697173,中盘,价值,周期,ok,
000983.SZ,山西焦煤,主板,煤炭,361.06362735,,,,error,"ValueError: style tag '周期' not in ['价值', '成长', '红利']"
000985.SZ,大庆华科,主板,石油石化,24.5018655,小盘,价值,周期,ok,
